"a","b"
1.447,0.0044746058993041515
1.448,0.0044746058993041515
1.449,0.0044746058993041515
1.45,0.0044746058993041515
1.451,0.0044746058993041515
1.452,0.0044746058993041515
1.453,0.0044746058993041515
1.454,0.0044746058993041515
1.455,0.0044746058993041515
1.456,0.0044746058993041515
1.457,0.0044746058993041515
1.458,0.0044746058993041515
1.459,0.0044746058993041515
1.46,0.0044746058993041515
1.461,0.0044746058993041515
1.462,0.0044746058993041515
1.463,0.0044746058993041515
1.464,0.0044746058993041515
1.465,0.0044746058993041515
1.466,0.0044746058993041515
1.467,0.0044746058993041515
1.468,0.0044746058993041515
1.469,0.0044746058993041515
1.47,0.0044746058993041515
1.471,0.0044746058993041515
1.472,0.0044746058993041515
1.473,0.0044746058993041515
1.474,0.0044746058993041515
1.475,0.0044746058993041515
1.476,0.0044746058993041515
1.477,0.0044746058993041515
1.478,0.0044746058993041515
1.479,0.0044746058993041515
1.48,0.0044746058993041515
1.481,0.0044746058993041515
1.482,0.0044746058993041515
1.483,0.0044746058993041515
1.484,0.0044746058993041515
1.485,0.0044746058993041515
1.486,0.0044746058993041515
1.487,0.0044746058993041515
1.488,0.0044746058993041515
1.489,0.0044746058993041515
1.49,0.0044746058993041515
1.491,0.0044746058993041515
1.492,0.0044746058993041515
1.493,0.0044746058993041515
1.494,0.0044746058993041515
1.495,0.0044746058993041515
1.496,0.0044746058993041515
1.497,0.0044746058993041515
1.498,0.0044746058993041515
1.499,0.0044746058993041515
1.5,0.0044746058993041515
1.501,0.0044746058993041515
1.502,0.0044746058993041515
1.503,0.0044746058993041515
1.504,0.0044746058993041515
1.505,0.0044746058993041515
1.506,0.0044746058993041515
1.507,0.0044746058993041515
1.508,0.0044746058993041515
1.509,0.0044746058993041515
1.51,0.0044746058993041515
1.511,0.0044746058993041515
1.512,0.0044746058993041515
1.513,0.0044746058993041515
1.514,0.0044746058993041515
1.515,0.0044746058993041515
1.516,0.0044746058993041515
1.517,0.0044746058993041515
1.518,0.0044746058993041515
1.519,0.0044746058993041515
1.52,0.0044746058993041515
1.521,0.0044746058993041515
1.522,0.0044746058993041515
1.523,0.0044746058993041515
1.524,0.0044746058993041515
1.525,0.0044746058993041515
1.526,0.0044746058993041515
1.527,0.0044746058993041515
1.528,0.0044746058993041515
1.529,0.0044746058993041515
1.53,0.0044746058993041515
1.531,0.0044746058993041515
1.532,0.0044746058993041515
1.533,0.0044746058993041515
1.534,0.0044746058993041515
1.535,0.0044746058993041515
1.536,0.0044746058993041515
1.537,0.0044746058993041515
1.538,0.0044746058993041515
1.539,0.0044746058993041515
1.54,0.0044746058993041515
1.541,0.0044746058993041515
1.542,0.0044746058993041515
1.543,0.0044746058993041515
1.544,0.0044746058993041515
1.545,0.0044746058993041515
1.546,0.0044746058993041515
1.547,0.0044746058993041515
1.548,0.0044746058993041515
1.549,0.0044746058993041515
1.55,0.0044746058993041515
1.551,0.0044746058993041515
1.552,0.0044746058993041515
1.553,0.0044746058993041515
1.554,0.0044746058993041515
1.555,0.0044746058993041515
1.556,0.0044746058993041515
1.557,0.0044746058993041515
1.558,0.0044746058993041515
1.559,0.0044746058993041515
1.56,0.0044746058993041515
1.561,0.0044746058993041515
1.562,0.0044746058993041515
1.563,0.0044746058993041515
1.564,0.0044746058993041515
1.565,0.0044746058993041515
1.566,0.0044746058993041515
1.567,0.0044746058993041515
1.568,0.0044746058993041515
1.569,0.0044746058993041515
1.57,0.0044746058993041515
1.571,0.0044746058993041515
1.572,0.0044746058993041515
1.573,0.0044746058993041515
1.574,0.0044746058993041515
1.575,0.0044746058993041515
1.576,0.0044746058993041515
1.577,0.0044746058993041515
1.578,0.0044746058993041515
1.579,0.0044746058993041515
1.58,0.0044746058993041515
1.581,0.0044746058993041515
1.582,0.0044746058993041515
1.583,0.0044746058993041515
1.584,0.0044746058993041515
1.585,0.0044746058993041515
1.586,0.0044746058993041515
1.587,0.0044746058993041515
1.588,0.0044746058993041515
1.589,0.0044746058993041515
1.59,0.0044746058993041515
1.591,0.0044746058993041515
1.592,0.0044746058993041515
1.593,0.0044746058993041515
1.594,0.0044746058993041515
1.595,0.0044746058993041515
1.596,0.0044746058993041515
1.597,0.0044746058993041515
1.598,0.0044746058993041515
1.599,0.0044746058993041515
1.6,0.0044746058993041515
1.601,0.0044746058993041515
1.602,0.0044746058993041515
1.603,0.0044746058993041515
1.604,0.0044746058993041515
1.605,0.0044746058993041515
1.606,0.0044746058993041515
1.607,0.0044746058993041515
1.608,0.0044746058993041515
1.609,0.0044746058993041515
1.61,0.0044746058993041515
1.611,0.0044746058993041515
1.612,0.0044746058993041515
1.613,0.0044746058993041515
1.614,0.0044746058993041515
1.615,0.0044746058993041515
1.616,0.0044746058993041515
1.617,0.0044746058993041515
1.618,0.0044746058993041515
1.619,0.0044746058993041515
1.62,0.0044746058993041515
1.621,0.0044746058993041515
1.622,0.0044746058993041515
1.623,0.0044746058993041515
1.624,0.0044746058993041515
1.625,0.0044746058993041515
1.626,0.0044746058993041515
1.627,0.0044746058993041515
1.628,0.0044746058993041515
1.629,0.0044746058993041515
1.63,0.0044746058993041515
1.631,0.0044746058993041515
1.632,0.0044746058993041515
1.633,0.0044746058993041515
1.634,0.0044746058993041515
1.635,0.0044746058993041515
1.636,0.0044746058993041515
1.637,0.0044746058993041515
1.638,0.0044746058993041515
1.639,0.0044746058993041515
1.64,0.0044746058993041515
1.641,0.0044746058993041515
1.642,0.0044746058993041515
1.643,0.0044746058993041515
1.644,0.0044746058993041515
1.645,0.0044746058993041515
1.646,0.0044746058993041515
1.647,0.0044746058993041515
1.648,0.0044746058993041515
1.649,0.0044746058993041515
1.65,0.0044746058993041515
1.651,0.0044746058993041515
1.652,0.0044746058993041515
1.653,0.0044746058993041515
1.654,0.0044746058993041515
1.655,0.0044746058993041515
1.656,0.0044746058993041515
1.657,0.0044746058993041515
1.658,0.0044746058993041515
1.659,0.0044746058993041515
1.66,0.0044746058993041515
1.661,0.0044746058993041515
1.662,0.0044746058993041515
1.663,0.0044746058993041515
1.664,0.0044746058993041515
1.665,0.0044746058993041515
1.666,0.0044746058993041515
1.667,0.0044746058993041515
1.668,0.0044746058993041515
1.669,0.0044746058993041515
1.67,0.0044746058993041515
1.671,0.0044746058993041515
1.672,0.0044746058993041515
1.673,0.0044746058993041515
1.674,0.0044746058993041515
1.675,0.0044746058993041515
1.676,0.0044746058993041515
1.677,0.0044746058993041515
1.678,0.0044746058993041515
1.679,0.0044746058993041515
1.68,0.0044746058993041515
1.681,0.0044746058993041515
1.682,0.0044746058993041515
1.683,0.0044746058993041515
1.684,0.0044746058993041515
1.685,0.0044746058993041515
1.686,0.0044746058993041515
1.687,0.0044746058993041515
1.688,0.0044746058993041515
1.689,0.0044746058993041515
1.69,0.0044746058993041515
1.691,0.0044746058993041515
1.692,0.0044746058993041515
1.693,0.0044746058993041515
1.694,0.0044746058993041515
1.695,0.0044746058993041515
1.696,0.0044746058993041515
1.697,0.0044746058993041515
1.698,0.0044746058993041515
1.699,0.0044746058993041515
1.7,0.0044746058993041515
1.701,0.0044746058993041515
1.702,0.0044746058993041515
1.703,0.0044746058993041515
1.704,0.0044746058993041515
1.705,0.0044746058993041515
1.706,0.0044746058993041515
1.707,0.0044746058993041515
1.708,0.0044746058993041515
1.709,0.0044746058993041515
1.71,0.0044746058993041515
1.711,0.0044746058993041515
1.712,0.0044746058993041515
1.713,0.0044746058993041515
1.714,0.0044746058993041515
1.715,0.0044746058993041515
1.716,0.0044746058993041515
1.717,0.0044746058993041515
1.718,0.0044746058993041515
1.719,0.0044746058993041515
1.72,0.0044746058993041515
1.721,0.0044746058993041515
1.722,0.0044746058993041515
1.723,0.0044746058993041515
1.724,0.0044746058993041515
1.725,0.0044746058993041515
1.726,0.0044746058993041515
1.727,0.0044746058993041515
1.728,0.0044746058993041515
1.729,0.0044746058993041515
1.73,0.0044746058993041515
1.731,0.0044746058993041515
1.732,0.0044746058993041515
1.733,0.0044746058993041515
1.734,0.0044746058993041515
1.735,0.0044746058993041515
1.736,0.0044746058993041515
1.737,0.0044746058993041515
1.738,0.0044746058993041515
1.739,0.0044746058993041515
1.74,0.0044746058993041515
1.741,0.0044746058993041515
1.742,0.0044746058993041515
1.743,0.0044746058993041515
1.744,0.0044746058993041515
1.745,0.0044746058993041515
1.746,0.0044746058993041515
1.747,0.0044746058993041515
1.748,0.0044746058993041515
1.749,0.0044746058993041515
1.75,0.0044746058993041515
1.751,0.0044746058993041515
1.752,0.0044746058993041515
1.753,0.0044746058993041515
1.754,0.0044746058993041515
1.755,0.0044746058993041515
1.756,0.0044746058993041515
1.757,0.0044746058993041515
1.758,0.0044746058993041515
1.759,0.0044746058993041515
1.76,0.0044746058993041515
1.761,0.0044746058993041515
1.762,0.0044746058993041515
1.763,0.0044746058993041515
1.764,0.0044746058993041515
1.765,0.0044746058993041515
1.766,0.0044746058993041515
1.767,0.0044746058993041515
1.768,0.0044746058993041515
1.769,0.0044746058993041515
1.77,0.0044746058993041515
1.771,0.0044746058993041515
1.772,0.0044746058993041515
1.773,0.0044746058993041515
1.774,0.0044746058993041515
1.775,0.0044746058993041515
1.776,0.0044746058993041515
1.777,0.0044746058993041515
1.778,0.0044746058993041515
1.779,0.0044746058993041515
1.78,0.0044746058993041515
1.781,0.0044746058993041515
1.782,0.0044746058993041515
1.783,0.0044746058993041515
1.784,0.0044746058993041515
1.785,0.0044746058993041515
1.786,0.0044746058993041515
1.787,0.0044746058993041515
1.788,0.0044746058993041515
1.789,0.0044746058993041515
1.79,0.0044746058993041515
1.791,0.0044746058993041515
1.792,0.0044746058993041515
1.793,0.0044746058993041515
1.794,0.0044746058993041515
1.795,0.0044746058993041515
1.796,0.0044746058993041515
1.797,0.0044746058993041515
1.798,0.0044746058993041515
1.799,0.0044746058993041515
1.8,0.0044746058993041515
1.801,0.0044746058993041515
1.802,0.0044746058993041515
1.803,0.0044746058993041515
1.804,0.0044746058993041515
1.805,0.0044746058993041515
1.806,0.0044746058993041515
1.807,0.0044746058993041515
1.808,0.0044746058993041515
1.809,0.0044746058993041515
1.81,0.0044746058993041515
1.811,0.0044746058993041515
1.812,0.0044746058993041515
1.813,0.0044746058993041515
1.814,0.0044746058993041515
1.815,0.0044746058993041515
1.816,0.0044746058993041515
1.817,0.0044746058993041515
1.818,0.0044746058993041515
1.819,0.0044746058993041515
1.82,0.0044746058993041515
1.821,0.0044746058993041515
1.822,0.0044746058993041515
1.823,0.0044746058993041515
1.824,0.0044746058993041515
1.825,0.0044746058993041515
1.826,0.0044746058993041515
1.827,0.0044746058993041515
1.828,0.0044746058993041515
1.829,0.0044746058993041515
1.83,0.0044746058993041515
1.831,0.0044746058993041515
1.832,0.0044746058993041515
1.833,0.0044746058993041515
1.834,0.0044746058993041515
1.835,0.0044746058993041515
1.836,0.0044746058993041515
1.837,0.0044746058993041515
1.838,0.0044746058993041515
1.839,0.0044746058993041515
1.84,0.0044746058993041515
1.841,0.0044746058993041515
1.842,0.0044746058993041515
1.843,0.0044746058993041515
1.844,0.0044746058993041515
1.845,0.0044746058993041515
1.846,0.0044746058993041515
1.847,0.0044746058993041515
1.848,0.0044746058993041515
1.849,0.0044746058993041515
1.85,0.0044746058993041515
1.851,0.0044746058993041515
1.852,0.0044746058993041515
1.853,0.0044746058993041515
1.854,0.0044746058993041515
1.855,0.0044746058993041515
1.856,0.0044746058993041515
1.857,0.0044746058993041515
1.858,0.0044746058993041515
1.859,0.0044746058993041515
1.86,0.0044746058993041515
1.861,0.0044746058993041515
1.862,0.0044746058993041515
1.863,0.0044746058993041515
1.864,0.0044746058993041515
1.865,0.0044746058993041515
1.866,0.0044746058993041515
1.867,0.0044746058993041515
1.868,0.0044746058993041515
1.869,0.0044746058993041515
1.87,0.0044746058993041515
1.871,0.0044746058993041515
1.872,0.0044746058993041515
1.873,0.0044746058993041515
1.874,0.0044746058993041515
1.875,0.0044746058993041515
1.876,0.0044746058993041515
1.877,0.0044746058993041515
1.878,0.0044746058993041515
1.879,0.0044746058993041515
1.88,0.0044746058993041515
1.881,0.0044746058993041515
1.882,0.0044746058993041515
1.883,0.0044746058993041515
1.884,0.0044746058993041515
1.885,0.0044746058993041515
1.886,0.0044746058993041515
1.887,0.0044746058993041515
1.888,0.0044746058993041515
1.889,0.0044746058993041515
1.89,0.0044746058993041515
1.891,0.0044746058993041515
1.892,0.0044746058993041515
1.893,0.0044746058993041515
1.894,0.0044746058993041515
1.895,0.0044746058993041515
1.896,0.0044746058993041515
1.897,0.0044746058993041515
1.898,0.0044746058993041515
1.899,0.0044746058993041515
1.9,0.0044746058993041515
1.901,0.0044746058993041515
1.902,0.0044746058993041515
1.903,0.0044746058993041515
1.904,0.0044746058993041515
1.905,0.0044746058993041515
1.906,0.0044746058993041515
1.907,0.0044746058993041515
1.908,0.0044746058993041515
1.909,0.0044746058993041515
1.91,0.0044746058993041515
1.911,0.0044746058993041515
1.912,0.0044746058993041515
1.913,0.0044746058993041515
1.914,0.0044746058993041515
1.915,0.0044746058993041515
1.916,0.0044746058993041515
1.917,0.0044746058993041515
1.918,0.0044746058993041515
1.919,0.0044746058993041515
1.92,0.0044746058993041515
1.921,0.0044746058993041515
1.922,0.0044746058993041515
1.923,0.0044746058993041515
1.924,0.0044746058993041515
1.925,0.0044746058993041515
1.926,0.0044746058993041515
1.927,0.0044746058993041515
1.928,0.0044746058993041515
1.929,0.0044746058993041515
1.93,0.0044746058993041515
1.931,0.0044746058993041515
1.932,0.0044746058993041515
1.933,0.0044746058993041515
1.934,0.0044746058993041515
1.935,0.0044746058993041515
1.936,0.0044746058993041515
1.937,0.0044746058993041515
1.938,0.0044746058993041515
1.939,0.0044746058993041515
1.94,0.0044746058993041515
1.941,0.0044746058993041515
1.942,0.0044746058993041515
1.943,0.0044746058993041515
1.944,0.0044746058993041515
1.945,0.0044746058993041515
1.946,0.0044746058993041515
1.947,0.0044746058993041515
1.948,0.0044746058993041515
1.949,0.0044746058993041515
1.95,0.0044746058993041515
1.951,0.0044746058993041515
1.952,0.0044746058993041515
1.953,0.0044746058993041515
1.954,0.0044746058993041515
1.955,0.0044746058993041515
1.956,0.0044746058993041515
1.957,0.0044746058993041515
1.958,0.0044746058993041515
1.959,0.0044746058993041515
1.96,0.0044746058993041515
1.961,0.0044746058993041515
1.962,0.0044746058993041515
1.963,0.0044746058993041515
1.964,0.0044746058993041515
1.965,0.0044746058993041515
1.966,0.0044746058993041515
1.967,0.0044746058993041515
1.968,0.0044746058993041515
1.969,0.0044746058993041515
1.97,0.0044746058993041515
1.971,0.0044746058993041515
1.972,0.0044746058993041515
1.973,0.0044746058993041515
1.974,0.0044746058993041515
1.975,0.0044746058993041515
1.976,0.0044746058993041515
1.977,0.0044746058993041515
1.978,0.009784269146621227
1.979,0.009784269146621227
1.98,0.009784269146621227
1.981,0.009784269146621227
1.982,0.009784269146621227
1.983,0.009784269146621227
1.984,0.009784269146621227
1.985,0.009784269146621227
1.986,0.009784269146621227
1.987,0.009784269146621227
1.988,0.009784269146621227
1.989,0.009784269146621227
1.99,0.009784269146621227
1.991,0.009784269146621227
1.992,0.009784269146621227
1.993,0.009784269146621227
1.994,0.009784269146621227
1.995,0.009784269146621227
1.996,0.009784269146621227
1.997,0.009784269146621227
1.998,0.009784269146621227
1.999,0.009784269146621227
2.0,0.009784269146621227
2.001,0.009784269146621227
2.002,0.009784269146621227
2.003,0.009784269146621227
2.004,0.009784269146621227
2.005,0.009784269146621227
2.006,0.009784269146621227
2.007,0.009784269146621227
2.008,0.009784269146621227
2.009,0.009784269146621227
2.01,0.009784269146621227
2.011,0.009784269146621227
2.012,0.009784269146621227
2.013,0.009784269146621227
2.014,0.009784269146621227
2.015,0.009784269146621227
2.016,0.009784269146621227
2.017,0.009784269146621227
2.018,0.009784269146621227
2.019,0.009784269146621227
2.02,0.009784269146621227
2.021,0.009784269146621227
2.022,0.009784269146621227
2.023,0.009784269146621227
2.024,0.009784269146621227
2.025,0.009784269146621227
2.026,0.009784269146621227
2.027,0.009784269146621227
2.028,0.009784269146621227
2.029,0.009784269146621227
2.03,0.009784269146621227
2.031,0.009784269146621227
2.032,0.009784269146621227
2.033,0.009784269146621227
2.034,0.009784269146621227
2.035,0.009784269146621227
2.036,0.009784269146621227
2.037,0.009784269146621227
2.038,0.009784269146621227
2.039,0.009784269146621227
2.04,0.009784269146621227
2.041,0.009784269146621227
2.042,0.009784269146621227
2.043,0.009784269146621227
2.044,0.009784269146621227
2.045,0.009784269146621227
2.046,0.009784269146621227
2.047,0.009784269146621227
2.048,0.009784269146621227
2.049,0.009784269146621227
2.05,0.009784269146621227
2.051,0.009784269146621227
2.052,0.009784269146621227
2.053,0.009784269146621227
2.054,0.009784269146621227
2.055,0.009784269146621227
2.056,0.009784269146621227
2.057,0.009784269146621227
2.058,0.009784269146621227
2.059,0.009784269146621227
2.06,0.009784269146621227
2.061,0.009784269146621227
2.062,0.009784269146621227
2.063,0.009784269146621227
2.064,0.009784269146621227
2.065,0.009784269146621227
2.066,0.009784269146621227
2.067,0.009784269146621227
2.068,0.009784269146621227
2.069,0.009784269146621227
2.07,0.009784269146621227
2.071,0.009784269146621227
2.072,0.009784269146621227
2.073,0.013551346957683563
2.074,0.013551346957683563
2.075,0.013551346957683563
2.076,0.013551346957683563
2.077,0.013551346957683563
2.078,0.013551346957683563
2.079,0.013551346957683563
2.08,0.013551346957683563
2.081,0.013551346957683563
2.082,0.013551346957683563
2.083,0.013551346957683563
2.084,0.013551346957683563
2.085,0.013551346957683563
2.086,0.013551346957683563
2.087,0.013551346957683563
2.088,0.013551346957683563
2.089,0.013551346957683563
2.09,0.013551346957683563
2.091,0.013551346957683563
2.092,0.013551346957683563
2.093,0.013551346957683563
2.094,0.013551346957683563
2.095,0.013551346957683563
2.096,0.013551346957683563
2.097,0.013551346957683563
2.098,0.013551346957683563
2.099,0.013551346957683563
2.1,0.013551346957683563
2.101,0.013551346957683563
2.102,0.013551346957683563
2.103,0.013551346957683563
2.104,0.013551346957683563
2.105,0.013551346957683563
2.106,0.013551346957683563
2.107,0.013551346957683563
2.108,0.013551346957683563
2.109,0.013551346957683563
2.11,0.013551346957683563
2.111,0.013551346957683563
2.112,0.013551346957683563
2.113,0.013551346957683563
2.114,0.013551346957683563
2.115,0.013551346957683563
2.116,0.013551346957683563
2.117,0.013551346957683563
2.118,0.013551346957683563
2.119,0.013551346957683563
2.12,0.013551346957683563
2.121,0.013551346957683563
2.122,0.013551346957683563
2.123,0.013551346957683563
2.124,0.013551346957683563
2.125,0.013551346957683563
2.126,0.013551346957683563
2.127,0.013551346957683563
2.128,0.013551346957683563
2.129,0.013551346957683563
2.13,0.013551346957683563
2.131,0.013551346957683563
2.132,0.013551346957683563
2.133,0.013551346957683563
2.134,0.013551346957683563
2.135,0.013551346957683563
2.136,0.013551346957683563
2.137,0.013551346957683563
2.138,0.013551346957683563
2.139,0.013551346957683563
2.14,0.014272625558078289
2.141,0.014272625558078289
2.142,0.014272625558078289
2.143,0.014272625558078289
2.144,0.014272625558078289
2.145,0.014272625558078289
2.146,0.014272625558078289
2.147,0.014272625558078289
2.148,0.014272625558078289
2.149,0.014272625558078289
2.15,0.014272625558078289
2.151,0.014272625558078289
2.152,0.014272625558078289
2.153,0.014272625558078289
2.154,0.014272625558078289
2.155,0.014272625558078289
2.156,0.014272625558078289
2.157,0.014272625558078289
2.158,0.014272625558078289
2.159,0.014272625558078289
2.16,0.014272625558078289
2.161,0.014272625558078289
2.162,0.014272625558078289
2.163,0.014272625558078289
2.164,0.014272625558078289
2.165,0.014272625558078289
2.166,0.014272625558078289
2.167,0.014272625558078289
2.168,0.014272625558078289
2.169,0.014272625558078289
2.17,0.014272625558078289
2.171,0.014272625558078289
2.172,0.014272625558078289
2.173,0.014272625558078289
2.174,0.014272625558078289
2.175,0.014272625558078289
2.176,0.014272625558078289
2.177,0.014272625558078289
2.178,0.014272625558078289
2.179,0.014272625558078289
2.18,0.014272625558078289
2.181,0.014272625558078289
2.182,0.014272625558078289
2.183,0.014272625558078289
2.184,0.014272625558078289
2.185,0.014272625558078289
2.186,0.014272625558078289
2.187,0.014272625558078289
2.188,0.014272625558078289
2.189,0.014272625558078289
2.19,0.014272625558078289
2.191,0.014272625558078289
2.192,0.014272625558078289
2.193,0.014272625558078289
2.194,0.014272625558078289
2.195,0.014272625558078289
2.196,0.014272625558078289
2.197,0.014272625558078289
2.198,0.014272625558078289
2.199,0.014272625558078289
2.2,0.014272625558078289
2.201,0.014272625558078289
2.202,0.014272625558078289
2.203,0.014272625558078289
2.204,0.014272625558078289
2.205,0.014272625558078289
2.206,0.014272625558078289
2.207,0.014272625558078289
2.208,0.014272625558078289
2.209,0.014272625558078289
2.21,0.014272625558078289
2.211,0.014272625558078289
2.212,0.014272625558078289
2.213,0.014272625558078289
2.214,0.014272625558078289
2.215,0.014272625558078289
2.216,0.014272625558078289
2.217,0.014272625558078289
2.218,0.014272625558078289
2.219,0.014272625558078289
2.22,0.014272625558078289
2.221,0.014272625558078289
2.222,0.014272625558078289
2.223,0.014272625558078289
2.224,0.014272625558078289
2.225,0.014272625558078289
2.226,0.014272625558078289
2.227,0.014272625558078289
2.228,0.014272625558078289
2.229,0.014272625558078289
2.23,0.014272625558078289
2.231,0.014272625558078289
2.232,0.014272625558078289
2.233,0.014272625558078289
2.234,0.014272625558078289
2.235,0.014272625558078289
2.236,0.014272625558078289
2.237,0.014272625558078289
2.238,0.014272625558078289
2.239,0.014272625558078289
2.24,0.014272625558078289
2.241,0.014272625558078289
2.242,0.014272625558078289
2.243,0.014272625558078289
2.244,0.014272625558078289
2.245,0.014272625558078289
2.246,0.014272625558078289
2.247,0.014272625558078289
2.248,0.014748070389032364
2.249,0.014748070389032364
2.25,0.014748070389032364
2.251,0.014748070389032364
2.252,0.014748070389032364
2.253,0.014748070389032364
2.254,0.014748070389032364
2.255,0.014748070389032364
2.256,0.014748070389032364
2.257,0.014748070389032364
2.258,0.014748070389032364
2.259,0.014748070389032364
2.26,0.014748070389032364
2.261,0.014748070389032364
2.262,0.014748070389032364
2.263,0.014748070389032364
2.264,0.014748070389032364
2.265,0.014748070389032364
2.266,0.014748070389032364
2.267,0.014748070389032364
2.268,0.014748070389032364
2.269,0.014748070389032364
2.27,0.014748070389032364
2.271,0.014748070389032364
2.272,0.014748070389032364
2.273,0.014748070389032364
2.274,0.014748070389032364
2.275,0.014748070389032364
2.276,0.014748070389032364
2.277,0.014748070389032364
2.278,0.014748070389032364
2.279,0.014748070389032364
2.28,0.014748070389032364
2.281,0.014748070389032364
2.282,0.014748070389032364
2.283,0.014748070389032364
2.284,0.014748070389032364
2.285,0.014748070389032364
2.286,0.014748070389032364
2.287,0.014748070389032364
2.288,0.014748070389032364
2.289,0.014748070389032364
2.29,0.014748070389032364
2.291,0.014748070389032364
2.292,0.0185304693877697
2.293,0.0185304693877697
2.294,0.0185304693877697
2.295,0.0185304693877697
2.296,0.0185304693877697
2.297,0.0185304693877697
2.298,0.0185304693877697
2.299,0.0185304693877697
2.3,0.0185304693877697
2.301,0.0185304693877697
2.302,0.0185304693877697
2.303,0.0185304693877697
2.304,0.0185304693877697
2.305,0.0185304693877697
2.306,0.0185304693877697
2.307,0.0185304693877697
2.308,0.0185304693877697
2.309,0.0185304693877697
2.31,0.0185304693877697
2.311,0.0185304693877697
2.312,0.0185304693877697
2.313,0.0185304693877697
2.314,0.0185304693877697
2.315,0.0185304693877697
2.316,0.0185304693877697
2.317,0.0185304693877697
2.318,0.0185304693877697
2.319,0.0185304693877697
2.32,0.0185304693877697
2.321,0.0185304693877697
2.322,0.0185304693877697
